model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,source_multiplier,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_version,optimizer_gate_status,optimizer_trigger_reasons,optimizer_selection_pull_blind,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,selected_extraction_upper_factor,production_card_upper_factor,analysis_partition,declared_result_commit,declared_integration_commit,claim_boundary,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_10pct,1,0.065,0.0,0.0,reference_bonly,1,1999818357,12,True,False,,1596.1066418691428,0.23639939680555627,47.292033745954235,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8456.072070956383,8458.21539311731,-5813.313528348314,-0.6874720886444418,-0.6874720886444418,-196699347.65809608,16,1549875161.6502297,3102345432.123827,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,f34774f20da2e7420e0db77d4bd9351d51a7d6e00d3c0461ec08efa81fb93a96,False,False,False,False,True,-0.1329232343107867,-1.0722175363003038e-07,3,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,65.0,3,v4p7p1_reference_relative_v1,pass_replicated_initial3,,True,True,8456.072070956383,matched_refit_bonly_multistart_v1,3,-1.873844694453832e-06,0.0,2.7257029418440556e-06,-0.6874720886444418,0.0,0.29439459325477696,6.6907862103358395,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",,,,,,,,,
regional_blend,2021_10pct,1,0.065,1.0,8456.072070956383,injected_refit,0,3208062235,12,True,False,,1596.1021188186398,0.23641171488596976,47.30850165156543,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8457.610708903061,8456.072070956383,2076.5692655580783,0.24552670216567654,-0.7542913743573941,-196813096.14672995,16,1549875161.6502297,3102345432.123827,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,ec7352833e30eab3e74acc9d9a0a2e78bce1a5ce7079e17a73415e22276e5464,False,False,False,False,True,-0.13657129683858932,-1.1016798477232281e-07,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,65.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,8456.072070956383,matched_refit_bonly_multistart_v1,3,6.693546257150626e-07,2.7257029418440556e-06,2.726198901427004e-06,-0.7544732978343235,0.0,0.2944099332950732,6.6911348476153,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",3185620670.0,1.0,1596.1066418691428,0.23639939680555627,47.292033745954235,8408.0,8253.0,155.0,6379b234a5b6fa987002f805bc5f6942c0c4d214507e2034792f2dcc8eefeb9c
regional_blend,2021_10pct,1,0.065,3.0,25368.21621286915,injected_refit,0,2980943842,12,True,False,,1596.0527232715588,0.23643983780340252,47.34578238897165,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8460.625249514856,8456.072070956383,19072.246811195666,2.2542360935191277,-0.7441494234760607,-197045444.77774426,16,1549875161.6502297,3102345432.123827,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,1c0e9467a338f0112c18efc94701a7f8997a4ae8ab941da7629d8ce712b607b0,False,False,False,False,True,-0.09062825595662424,-7.31151728557591e-08,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,65.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,8456.072070956383,matched_refit_bonly_multistart_v1,3,6.147686396784978e-06,8.177108825532166e-06,2.7271705987049993e-06,-0.7457639064808723,0.0,0.29444495552842337,6.691930807464167,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",386840011.0,1.0,1596.1066418691428,0.23639939680555627,47.292033745954235,25580.0,25110.0,470.0,8ee30e33cd8e86066ebbf71856cf9f8481cc5dc401d6b6e88cd3592c48a4e887
regional_blend,2021_10pct,1,0.065,5.0,42280.360354781915,injected_refit,0,9990785,12,True,False,,1596.0065131127947,0.23646116436081818,47.37802619829959,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,8463.853797006079,8456.072070956383,35835.285538693075,4.233920669963498,-0.7614822952599509,-197273836.5117038,16,1549875161.6502297,3102345432.123827,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,8cff831d966b8c5f6072fc2c43f0114e5965ed07319a0411cc8856c81ed4fae4,False,False,False,False,True,-0.10990970429296146,-8.867279918618901e-08,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,65.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,8456.072070956383,matched_refit_bonly_multistart_v1,3,1.1551030123090029e-05,1.3628514709220278e-05,2.7282112782688517e-06,-0.7660793300365016,0.0,0.29447151406994565,6.692534410680582,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",3993687776.0,1.0,1596.1066418691428,0.23639939680555627,47.292033745954235,42455.0,41680.0,775.0,b55ce3ee28f5b05eaf075f99dee62b37c5c46f7873588e2067fc4733e1ea2ca6
regional_blend,2021_10pct,1,0.09,0.0,0.0,reference_bonly,0,3745389120,12,True,False,,1586.6841166220393,0.2293751805520214,44.61270885845208,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7467.136968936042,7470.660987213288,-24297.496689555894,-3.253924066296849,-3.253924066296849,-248061568.83837795,18,1713112646.9525187,4747975930.17365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,7fa055ab321e8594e81d989d940c19fe1fe50080fbcb2100f37dd28a11139f8d,False,False,False,False,True,-0.21226062709878893,-4.271379292219138e-07,3,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,90.0,3,v4p7p1_reference_relative_v1,pass_replicated_initial3,,True,True,7467.136968936042,matched_refit_bonly_multistart_v1,3,-5.1174431056282235e-06,0.0,1.5726989940033127e-06,-3.253924066296849,0.0,0.3457741556840876,7.858503538274718,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",,,,,,,,,
regional_blend,2021_10pct,1,0.09,1.0,7467.136968936042,injected_refit,0,3578370872,12,True,False,,1586.6395459693904,0.22930760704289557,44.60040970315343,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7470.144593747231,7467.136968936042,-16702.965952506016,-2.2359628709847166,-3.235560251627963,-248163931.4140917,18,1713112646.9525187,4747975930.17365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,30fa14db5da27865f7e37b1ea314a6fe0e5f51d99e73c31636717e696911cf99,False,False,False,False,True,-0.2522402915951093,-5.07097607715204e-07,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,90.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,7467.136968936042,matched_refit_bonly_multistart_v1,3,-3.5179129376705016e-06,1.5726989940033127e-06,1.5733324481015264e-06,-3.2359628709847166,0.0,0.3456722912495469,7.856188437489702,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",2865331262.0,0.0,1586.6841166220393,0.2293751805520214,44.61270885845208,7524.0,7373.0,151.0,99c2007c31eed5636e09ebb5c2e7998d35aa99842c7f9d8415eefcd038f05965
regional_blend,2021_10pct,1,0.09,3.0,22401.410906808123,injected_refit,0,667886148,12,True,False,,1586.4989105779682,0.2291329044855931,44.566002842832326,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7477.191613022365,7467.136968936042,-2388.546181534549,-0.31944429207546704,-3.3154101661870197,-248368734.58931267,18,1713112646.9525187,4747975930.17365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,93f0430bc3500a9a581dd36ab166f2269032d58382cf95bc15fa3c8c06a6328e,False,False,False,False,True,-0.2220739069603924,-4.4534059692970006e-07,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,90.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,7467.136968936042,matched_refit_bonly_multistart_v1,3,-5.030661942397824e-07,4.7180969820099374e-06,1.574816663560655e-06,-3.319444292075467,0.0,0.345408933945144,7.8502030442078174,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",1712292275.0,0.0,1586.6841166220393,0.2293751805520214,44.61270885845208,22586.0,22123.0,463.0,c3a75b40a07e71b819d830dd7b956868f2d73d47cd7daadb6ccabf1fa901836d
regional_blend,2021_10pct,1,0.09,5.0,37335.68484468021,injected_refit,0,678089844,12,True,False,,1586.4247601873358,0.2290208783088207,44.54921986074588,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,7482.495674154912,7467.136968936042,11433.328795986912,1.528010077637394,-3.461726832420623,-248565846.1252328,18,1713112646.9525187,4747975930.17365,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,1d427a74a5a16c33566a9bc1b7e7165378f2d68a6582a27484d6bea0caa36523,False,False,False,False,True,-0.20715068731873376,-4.1473951645958553e-07,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,90.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,7467.136968936042,matched_refit_bonly_multistart_v1,3,2.4080427036976905e-06,7.863494970016563e-06,1.5759337840369488e-06,-3.471989922362606,0.0,0.3452400588445565,7.84636497373992,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",3566848987.0,0.0,1586.6841166220393,0.2293751805520214,44.61270885845208,37043.0,36319.0,724.0,4eb30f926ae4f6194aaee1c62ac66ce4c09472db4013c2c5970c693aaa58c0f8
regional_blend,2021_10pct,1,0.12,0.0,0.0,reference_bonly,1,1217583557,12,True,False,,1571.4438090536628,0.23666336235379412,46.38414759186742,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5550.575811977266,5552.258724824088,-7128.643671923645,-1.2843070545115622,-1.2843070545115622,-169229669.72693774,22,994909432.011418,3676587210.4567065,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",394,117,277,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,4686f8606f55cd76cfdfbba34c83d243a60e1df1870235fed7e715bb449acc73,False,False,False,False,True,-0.07184315093174796,-4.634075990180804e-07,2,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,120.0,3,v4p7p1_reference_relative_v1,pass_replicated_initial3,,True,True,5550.575811977266,matched_refit_bonly_multistart_v1,2,-1.9389295735046967e-06,0.0,1.5097087310184523e-06,-1.2843070545115622,0.0,0.39376995207358995,8.94931709258159,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",,,,,,,,,
regional_blend,2021_10pct,1,0.12,1.0,5550.575811977266,injected_refit,0,3303990902,12,True,False,,1571.4612126105476,0.2367141691600702,46.40290201421967,1e-08,1e+18,0.026444851590963617,0.6010193543400821,0.12607088335067795,1.0,5550.851110662745,5550.575811977266,-1743.6011945070666,-0.31411420694706566,-1.314064611185985,-169301954.73520306,22,994909432.011418,3676587210.4567065,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,4260.0,1153298.0,5aa395ba41f38f23903277685a4c8da42a2d9559ac4744596a8b28d3b31fa4c9,False,False,False,False,True,-0.0751815734711915,-4.851951890601268e-07,1,v4p8p3_2021_residual_truths_20260814,2021_10pct,ten_pct,1,regional_blend,regional_blend,120.0,1,v4p7p1_reference_relative_v1,pass_single_untriggered,,True,True,5550.575811977266,matched_refit_bonly_multistart_v1,2,-4.742444812809094e-07,1.5097087310184523e-06,1.5097836098856518e-06,-1.3141142069470657,0.0,0.3938544864665495,8.951238328785216,False,False,False,False,25.0,15.0,residual_regional_blend_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,"Conditional source-conditioned stress diagnostics only; not physical background truth, observed-data bias, coverage, expected bands, limits, exclusions, or a production-card change.",859062890.0,1.0,1571.4438090536628,0.23666336235379412,46.38414759186742,5512.0,5419.0,93.0,860af1c478aa29c6e508613004c27d36790176276901136e9633933745bc6935
