scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2021_1pct_x100,10,0.065,0.0,0.0,reference_bonly,0,464260902,12,True,False,,2076.7448263335214,0.438191829483265,611.0247332220438,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17959.136624015468,17958.85001765415,14861.133389324605,0.8274970952362974,0.8274970952362974,-2036561199.7843277,16,13707662338.673412,27438276768.175198,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,dc5f47886bb856736cede6bcc689cf3d1cc9e5384f1c670fd0c51c01187929be,False,False,False,False,True,-208.60232450992896,-6.790808513370622e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,3,pass_replicated_initial3,,True,17959.136624015468,matched_refit_bonly_multistart_v1,3,5.416205075444668e-07,0.0,6.545285906892561e-07,0.8274970952362974,0.0,0.9094869893315817,12.402095309067022,False,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2021_1pct_x100,10,0.065,1.0,17959.136624015468,injected_refit,0,3440712298,12,True,False,,2076.7452028579582,0.4383244606128376,610.8519098466792,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17957.161569863434,17959.136624015468,32351.941212793346,1.8016177605200099,0.8015077735298974,-2036841670.3876393,16,13707662338.673412,27438276768.175198,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,8bc6f384a6f4a5ffa0c2187d356ed280ab9b9239753e560c99d76c15106df046,False,False,False,False,True,-201.6090069371357,-6.567845588908991e-05,1,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,1,pass_single_untriggered,,True,17959.136624015468,matched_refit_bonly_multistart_v1,3,1.1790806502220778e-06,6.545285906892561e-07,6.544566089766754e-07,0.8016177605200099,0.0,0.9097622712483369,12.405849153386411,False,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,829176125.0,0.0,2076.7448263335214,0.438191829483265,611.0247332220438,17932.0,17571.0,361.0,b5b0408d23d6061a5f39671f1f6bbae8775aaea3d37c3432161349d702cf9c9e
2021_1pct_x100,10,0.065,3.0,53877.4098720464,injected_refit,0,2606498153,12,True,False,,2076.724938802687,0.4384807692404238,609.9841995735826,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17955.4822521247,17959.136624015468,67150.78050774832,3.739848340737396,0.7392377686837823,-2037399586.315366,16,13707662338.673412,27438276768.175198,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,51a37f19378b39050d828da5bb724cd7f706dd945990f5739a470051c219c506,False,False,False,False,True,-192.24786519046492,-6.268717701298023e-05,1,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,1,pass_single_untriggered,,True,17959.136624015468,matched_refit_bonly_multistart_v1,3,2.4473395714717193e-06,1.9635857720677683e-06,6.543954055070509e-07,0.7398483407373959,0.0,0.9100866968846559,12.410273139336216,False,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4211552927.0,0.0,2076.7448263335214,0.438191829483265,611.0247332220438,53490.0,52525.0,965.0,db96456f568abbc243ef4ff012d94320c2c54586443d6fbfdb376dc589462d22
2021_1pct_x100,10,0.065,5.0,89795.68312007733,injected_refit,0,3950269143,12,True,False,,2076.7295552416217,0.43873099707185415,608.7238771288596,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17951.420940022017,17959.136624015468,102125.25976331062,5.688979167973617,0.6868301224971536,-2037964350.748972,16,13707662338.673412,27438276768.175198,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,763edda7a70a4cefa3ced96e60267869ca6edbceb683b0a4314505ad4694050c,False,False,False,False,True,-186.80220332768596,-6.100029739117667e-05,1,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,1,pass_single_untriggered,,True,17959.136624015468,matched_refit_bonly_multistart_v1,3,3.7219997679213777e-06,3.27264295344628e-06,6.542473892108017e-07,0.688979167973617,0.0,0.9106060560824825,12.417355310215669,False,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2586204503.0,0.0,2076.7448263335214,0.438191829483265,611.0247332220438,89603.0,87908.0,1695.0,4da05f9ce01316ff0d696f609ac3b6fa96a06883c7c06fa52bbf8cf8d5c5b0c3
2021_1pct_x100,10,0.09,0.0,0.0,reference_bonly,2,579997655,12,True,False,,2066.5170868455157,0.39802022814265037,199.53330354197757,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17167.977099327505,17170.04678660212,-19197.50356862808,-1.1182158187629498,-1.1182158187629498,-2569631834.7104774,18,15183402863.159918,42081547562.36007,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,313dce0385b7dfb4d9803438b3ba15d531f20683edcc0028ee86f94ca0cafcac,False,True,False,False,True,-71.52082224768989,-4.905002904820732e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_replicated_initial3,,True,17167.977099327505,matched_refit_bonly_multistart_v1,3,-4.5619766098619734e-07,0.0,4.079692429059676e-07,-1.1182158187629498,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2021_1pct_x100,10,0.09,1.0,17167.977099327505,injected_refit,2,778711736,12,True,False,,2066.4928195003763,0.39802022814265037,199.40437899699043,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17168.7070674369,17167.977099327505,-2230.134665196328,-0.12989531805957144,-1.1298528006989732,-2569902329.0282,18,15183402863.159918,42081547562.36007,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,3bcf3f6f9376025344eb482c3a406469ec809d20daa7e271dc4da23bf46b0031,False,True,False,False,True,-69.61407473384044,-4.774311971522818e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,17167.977099327505,matched_refit_bonly_multistart_v1,3,-5.2995547796609e-08,4.079692429059676e-07,4.0798658941890925e-07,-1.1298953180595714,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3431682051.0,2.0,2066.5170868455157,0.39802022814265037,199.53330354197757,17188.0,16837.0,351.0,9b48967011b72b144acb46ac07da4c0f2f4cde1c5c004978fbd414f42c87cac0
2021_1pct_x100,10,0.09,3.0,51503.93129798252,injected_refit,0,357556263,12,True,False,,2066.4368898358725,0.39802022814265037,199.14970358180176,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17170.112188087653,17167.977099327505,31101.239977302248,1.8113591592534724,-1.1882677933132744,-2570440135.4879527,18,15183402863.159918,42081547562.36007,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,a0f5b04f59ea99626d2d539f49ec417c73c001aa9f16e8aa1a2a36b16b3a895a,False,True,False,False,True,-88.88382267852715,-6.096276358660826e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,17167.977099327505,matched_refit_bonly_multistart_v1,3,7.39070727644076e-07,1.223907728717903e-06,4.080199798413663e-07,-1.1886408407465276,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3620672587.0,2.0,2066.5170868455157,0.39802022814265037,199.53330354197757,51288.0,50313.0,975.0,46a27575aecee310d1589a1b16241ac752e29a58b36fc19bf23727cc3c2c29d9
2021_1pct_x100,10,0.09,5.0,85839.88549663752,injected_refit,0,2486723029,12,True,False,,2066.378389720098,0.39802022814265037,198.9146798880331,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17171.613359464525,17167.977099327505,65672.47031063748,3.8244787450004285,-1.1744624552057197,-2570989493.611176,18,15183402863.159918,42081547562.36007,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239060.0,fb9ddd264b944c4d48583623e037cfe0234efeab127e77374b7003cb71e6a0ae,False,True,False,False,True,-80.47028054494638,-5.519457519680994e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,17167.977099327505,matched_refit_bonly_multistart_v1,3,1.560600170735602e-06,2.0398462145298382e-06,4.0805565275417084e-07,-1.1755212549995715,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3837673377.0,2.0,2066.5170868455157,0.39802022814265037,199.53330354197757,86167.0,84506.0,1661.0,d73ad8dfa0af91c5e8167d86e2dbb4c2edded6d1deb3f273c490a11d0c67ab65
2021_1pct_x100,10,0.12,0.0,0.0,reference_bonly,0,3340346269,12,True,False,,2044.2516662578705,0.3606116126040492,97.75775105002748,1e-08,1e+18,0.026444851590963617,0.3606116126040493,0.09765408633176671,1.0,13986.835874155493,13986.515374913153,-3714.3193684014354,-0.2655582293107948,-0.2655582293107948,-1779919077.6329498,22,8893382954.558731,32864597496.397102,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,dbbfe47f4b057b8e31ad69d9bbac60b02ac5627a55b0730445b1a2cfe397eb88,False,True,False,False,True,-15.357056117787922,-2.431627899122863e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,120.0,3,pass_replicated_initial3,,True,13986.835874155493,matched_refit_bonly_multistart_v1,3,-1.1301886076069031e-07,0.0,4.255897512722877e-07,-0.2655582293107948,0.0,0.9999999999999999,13.636363636363633,True,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2021_1pct_x100,10,0.12,1.0,13986.835874155493,injected_refit,1,2728825505,12,True,False,,2044.2393160737465,0.3606116126040492,97.8559822135598,1e-08,1e+18,0.026444851590963617,0.3606116126040493,0.09765408633176671,1.0,13987.754177618357,13986.835874155493,9900.110485866662,0.7077698363978768,-0.29216451307301017,-1780129290.6127746,22,8893382954.558731,32864597496.397102,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,2c7a94d3977d219f6782b24706e92dafee680fc02fa58c7dda966d17d59a6002,False,True,False,False,True,-13.74937465671418,-2.1769531184831365e-05,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2021 1pct source x100,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,120.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,13986.835874155493,matched_refit_bonly_multistart_v1,3,3.0123936515431224e-07,4.255897512722877e-07,4.256176932990527e-07,-0.29223016360212317,0.0,0.9999999999999999,13.636363636363633,True,False,False,False,rigid_scaled1pct_20toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2497239325.0,0.0,2044.2516662578705,0.3606116126040492,97.75775105002748,13786.0,13536.0,250.0,3d9282887daa11f69dfa4002ed580c1e4fbd1973114ccc5f94dfbb7efc48f25a
