scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2021_1pct_x100,10,0.065,0.0,0.0,reference_bonly,0,464260902,12,True,False,,2076.7448263335214,0.438191829483265,611.0247332220438,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17959.136624015468,17958.85001765415,14861.133389324605,0.8274970952362974,0.8274970952362974,-2036561199.7843277,16,13707662338.673412,27438276768.175198,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,dc5f47886bb856736cede6bcc689cf3d1cc9e5384f1c670fd0c51c01187929be,False,False,False,False,True,-208.60232450992896,-6.790808513370622e-05,,,,,,,,,
2021_1pct_x100,10,0.065,0.0,0.0,reference_bonly,1,463128233,12,True,False,,2076.7447874112017,0.4381755376147939,610.6845252302371,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17959.294249883198,17959.00758534851,14862.049392377101,0.827540836827358,0.827540836827358,-2036561199.784493,16,13707662338.673412,27438276768.175198,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,dc5f47886bb856736cede6bcc689cf3d1cc9e5384f1c670fd0c51c01187929be,False,False,False,False,True,-187.38674892855354,-6.1000942345958e-05,,,,,,,,,
2021_1pct_x100,10,0.065,0.0,0.0,reference_bonly,2,3839511071,12,True,False,,2076.7448053019234,0.4380851652703433,609.4479985762848,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17960.55119451268,17960.263396911265,14876.243970080435,0.8282732422279688,0.8282732422279688,-2036561199.785392,16,13707662338.673412,27438276768.175198,4,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,dc5f47886bb856736cede6bcc689cf3d1cc9e5384f1c670fd0c51c01187929be,False,False,False,False,True,-178.01531170503105,-5.7931969522070914e-05,,,,,,,,,
2021_1pct_x100,10,0.065,1.0,17959.136624015468,injected_refit,0,3440712298,12,True,False,,2076.7452028579582,0.4383244606128376,610.8519098466792,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17957.161569863434,17959.136624015468,32351.941212793346,1.8016177605200099,0.8015077735298974,-2036841670.3876393,16,13707662338.673412,27438276768.175198,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,8bc6f384a6f4a5ffa0c2187d356ed280ab9b9239753e560c99d76c15106df046,False,False,False,False,True,-201.6090069371357,-6.567845588908991e-05,829176125.0,0.0,2076.7448263335214,0.438191829483265,611.0247332220438,17932.0,17571.0,361.0,b5b0408d23d6061a5f39671f1f6bbae8775aaea3d37c3432161349d702cf9c9e
2021_1pct_x100,10,0.065,3.0,53877.4098720464,injected_refit,0,2606498153,12,True,False,,2076.724938802687,0.4384807692404238,609.9841995735826,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17955.4822521247,17959.136624015468,67150.78050774832,3.739848340737396,0.7392377686837823,-2037399586.315366,16,13707662338.673412,27438276768.175198,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,51a37f19378b39050d828da5bb724cd7f706dd945990f5739a470051c219c506,False,False,False,False,True,-192.24786519046492,-6.268717701298023e-05,4211552927.0,0.0,2076.7448263335214,0.438191829483265,611.0247332220438,53490.0,52525.0,965.0,db96456f568abbc243ef4ff012d94320c2c54586443d6fbfdb376dc589462d22
2021_1pct_x100,10,0.065,5.0,89795.68312007733,injected_refit,0,3950269143,12,True,False,,2076.7295552416217,0.43873099707185415,608.7238771288596,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,17951.420940022017,17959.136624015468,102125.25976331062,5.688979167973617,0.6868301224971536,-2037964350.748972,16,13707662338.673412,27438276768.175198,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,763edda7a70a4cefa3ced96e60267869ca6edbceb683b0a4314505ad4694050c,False,False,False,False,True,-186.80220332768596,-6.100029739117667e-05,2586204503.0,0.0,2076.7448263335214,0.438191829483265,611.0247332220438,89603.0,87908.0,1695.0,4da05f9ce01316ff0d696f609ac3b6fa96a06883c7c06fa52bbf8cf8d5c5b0c3
2021_1pct_x100,10,0.09,0.0,0.0,reference_bonly,0,2091704110,12,True,False,,2066.51707764807,0.39802022814265037,199.53327915123532,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17167.982557255928,17170.052228334855,-19197.36641112333,-1.1182074741222112,-1.1182074741222112,-2569631834.7105236,18,15183402863.159918,42081547562.36007,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,313dce0385b7dfb4d9803438b3ba15d531f20683edcc0028ee86f94ca0cafcac,False,True,False,False,True,-55.685451774531444,-3.818983013462038e-05,,,,,,,,,
2021_1pct_x100,10,0.09,0.0,0.0,reference_bonly,1,3843284509,12,True,False,,2066.5170707091197,0.39802022814265037,200.03480707096597,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17168.418876516313,17170.488510118746,-19193.116562493775,-1.1179315171967832,-1.1179315171967832,-2569631834.710798,18,15183402863.159918,42081547562.36007,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,313dce0385b7dfb4d9803438b3ba15d531f20683edcc0028ee86f94ca0cafcac,False,True,False,False,True,-80.07414298178105,-5.4909430736181104e-05,,,,,,,,,
2021_1pct_x100,10,0.09,0.0,0.0,reference_bonly,2,579997655,12,True,False,,2066.5170868455157,0.39802022814265037,199.53330354197757,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17167.977099327505,17170.04678660212,-19197.50356862808,-1.1182158187629498,-1.1182158187629498,-2569631834.7104774,18,15183402863.159918,42081547562.36007,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,313dce0385b7dfb4d9803438b3ba15d531f20683edcc0028ee86f94ca0cafcac,False,True,False,False,True,-71.52082224768989,-4.905002904820732e-05,,,,,,,,,
2021_1pct_x100,10,0.09,1.0,17167.977099327505,injected_refit,0,383477542,12,True,False,,2066.4927806193123,0.39802022814265037,199.37263168735257,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,17168.681083309595,17167.977099327505,-2230.471147805704,-0.12991511327996183,-1.1298741093159022,-2569902329.028187,18,15183402863.159918,42081547562.36007,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,38905.0,10239059.0,3bcf3f6f9376025344eb482c3a406469ec809d20daa7e271dc4da23bf46b0031,False,True,False,False,True,-63.34981906225043,-4.344756488352737e-05,3431682051.0,2.0,2066.5170868455157,0.39802022814265037,199.53330354197757,17188.0,16837.0,351.0,9b48967011b72b144acb46ac07da4c0f2f4cde1c5c004978fbd414f42c87cac0
